instance,hvns,dabc,acols.lowEva,ils.neh,hvns.tuned,dabc.tuned
f2inter-150-m2const-bufm1-big-24-2,1.00816326530612,1.02489626556017,1.00816326530612,1,1.00816326530612,1.02489626556017
f2inter-150-m2const-bufm1-big-25-1,1.00816326530612,1.02489626556017,1.00816326530612,1,1.00816326530612,1.02489626556017
f2inter-150-m2const-bufm1-big-26-3,1.00816326530612,1.02489626556017,1.00816326530612,1,1.00816326530612,1.02489626556017
f2inter-150-m2const-bufm1-mid-24-2,1.70124481327801,1.01234567901235,1,1.00654664484452,3.05970149253731,1.01234567901235
f2inter-150-m2const-bufm1-mid-25-1,2,2,2,1,2,2
f2inter-150-m2const-bufm1-mid-26-3,2,2,2,1,2,2
f2inter-150-m2const-bufm1-small-24-2,1.00404858299595,1.01639344262295,1.00404858299595,1,1.00404858299595,1.01639344262295
f2inter-150-m2const-bufm1-small-25-1,1.00404858299595,1.01639344262295,1.00404858299595,1,1.00404858299595,1.01639344262295
f2inter-150-m2const-bufm1-small-26-3,1.00404858299595,1.01639344262295,1.00404858299595,1,1.00404858299595,1.01639344262295
f2inter-50-m2const-bufcount-big-1-1,1.00403225806452,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufcount-big-1-2,1,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufcount-big-1-3,1.00403225806452,1.0080971659919,1.00403225806452,1,1.00403225806452,1.0080971659919
f2inter-50-m2const-bufcount-mid-1-1,1,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufcount-mid-1-2,1,1.01219512195122,1.00322320709106,1,1,1.01219512195122
f2inter-50-m2const-bufcount-mid-1-3,1.00728744939271,1.01967213114754,1.00322580645161,1,1.00769542324828,1.01967213114754
f2inter-50-m2const-bufcount-small-1-1,1,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufcount-small-1-2,1,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufcount-small-1-3,1,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufm1-big-22-2,1,1.00403225806452,1,1,1,1.00403225806452
f2inter-50-m2const-bufm1-big-26-1,1,1.00403225806452,1,1.00201207243461,1,1.00403225806452
f2inter-50-m2const-bufm1-big-40-3,1.00362903225806,1.00769230769231,1.00362903225806,1,1.00362903225806,1.00769230769231
f2inter-50-m2const-bufm1-mid-22-2,6,1.68324250681199,1.00081004455245,1,4,5
f2inter-50-m2const-bufm1-mid-26-1,1,1.00403225806452,1,1.00403225806452,1,1.00403225806452
